Mean Bids Price,Mean Bids Size,Mean Asks Price,Mean Asks Size,Price After 1min
91051.0770607379,25.91466973045916,202101.2258697348,0.3059727613689547,117625.17
91066.07053750282,25.901021370497894,202316.82292614304,0.3064700474529112,117735.095
91075.93624625784,25.88984394858973,202112.1532972088,0.3063296635170747,117627.3
91065.09546037164,25.90126798766771,201970.5233450156,0.3063702505436137,117609.795
91092.22693154032,25.874102078898144,202274.025953572,0.3070849527825543,117749.115
91064.43923411382,25.90213788559052,202347.9851247751,0.3041346519134788,117829.77
91091.39119936943,25.87355574134929,202150.85347927889,0.3066330898322016,117805.87
91089.0724494852,25.87666245813964,202197.9269967203,0.3070804707543339,117899.995
91117.11313685158,25.84842927907661,202271.8542954279,0.306451463774912,117958.625
91110.73836960364,25.85262435623968,202121.0498119978,0.3071720493579842,118039.245
91121.52364717225,25.84366815103278,202228.41337499025,0.3069251125220651,117927.045
91124.11204016065,25.84009086699245,202161.7871169905,0.3066095192452977,117882.825
91084.2236767072,25.882162186439786,202003.206536574,0.3055055034018852,117897.015
91089.33169728756,25.87789061472731,202398.16489081943,0.3053140918251545,117892.145
91092.06517132654,25.87645851955568,202056.49933977704,0.3070356930243978,117846.045
91112.17454235654,25.85677250140717,202036.7839619701,0.3082203565126247,117905.905
91048.31843511328,25.91805962516773,202405.5521059219,0.3083530675412657,117933.925
91060.30758471848,25.90525530481736,202625.8799105882,0.3041986530415686,118004.865
91109.39185968749,25.85732667513472,202013.23566999065,0.3037168957190714,117951.075
91110.73082465278,25.85517863184607,202123.6961642874,0.303770556923317,117971.245
91104.55440681784,25.8620977981846,202440.60058335293,0.3022294440615456,117975.265
91119.61280806069,25.84745586965128,202026.02523531244,0.3041158316269284,117967.175
91130.72447714202,25.83615716514729,202289.8461231828,0.3038472828200719,118030.44
91125.08131812338,25.84238092658805,202171.5191156728,0.3040002295145176,117859.405
91099.2458444566,25.866585835602265,202037.7243531795,0.3035027770456671,117898.73
91053.62570995907,25.910298706500303,202174.5539793927,0.30166541787058,117695.145
91074.8696111129,25.89108813698001,201854.7552138414,0.3081523226640746,117576.525
91086.47593693691,25.876913138708822,201924.4824233463,0.3079553285797665,117693.585
91079.67245727529,25.88434168899006,201918.7819266983,0.3076414911407673,117614.245
91086.72813507511,25.877785073669035,202018.2386179496,0.30763732128311,117617.285
91070.97425195582,25.89215554780368,202006.76300046733,0.3073781105764137,117667.29
91066.05108549348,25.89758596725905,201986.5382657114,0.3078544605139786,117691.455
91118.70563337627,25.90966255708859,201739.5291932356,0.3077803958544721,117541.735
91169.25251491052,25.786855470269675,201609.5761201085,0.3030291751220457,117480.375
91180.74223910256,25.77660115601089,201390.99740617504,0.3072919594227347,117623.575
91213.64669868408,25.749369232576125,201564.3380311725,0.3077049206094913,117579.425
91177.74530469626,25.781006677046964,201343.20847873163,0.3064724145560711,117501.295
91195.4051955665,25.76312542545985,201298.9581072312,0.306862700532293,117543.015
91196.7272316366,25.76335423919628,201517.52734867865,0.3077176369983725,117614.96
91205.12470345224,25.755645111878565,201524.848231282,0.307823232548442,117635.53
91217.40028456195,25.74361938014724,201551.7911133509,0.3078139230244999,117679.505
91201.92310720347,25.76025015445277,201695.3067031687,0.3082689469074247,117607.105
91206.959321464,25.7535920907746,201597.9377441626,0.3080978625777674,117581.145
91189.35439022048,25.77054967387913,201472.2586119288,0.3075515242726568,117490.99
91208.8989081711,25.750878381298342,201445.63185689948,0.30753347120954,117549.415
91193.83273242776,25.76580761716025,201543.36126676487,0.308067056681138,117464.33
91209.31561215344,25.74872739029295,201477.7145193276,0.3074651355953211,117446.275
91223.2220816666,25.736233197075745,201633.7604338378,0.3053479303096624,117453.975
91208.04741811546,25.74953286508437,201244.2031664735,0.3071364797365778,117422.99
91217.87801337858,25.740400644184163,201353.6747462871,0.3070184571704827,117344.315
91121.82376501574,25.83071814523512,201504.0150887253,0.3055184510740023,117383.215
91161.09915717904,25.79184171516276,201409.1411611356,0.3037073712833604,117325.955
91140.03032610092,25.81293890723424,201317.52704041416,0.3041328850637508,117298.425
91005.03121918958,25.945772957673245,201266.62819488448,0.3033639432454988,117208.105
91045.54948268645,25.90553411535384,201003.4786288708,0.3046166566515174,117450.98
91056.1685010948,25.8966200684763,201135.5680828576,0.3038248203996297,117373.585
91043.31112811262,25.90635435625326,201192.3614490852,0.3044595158310816,117314.135
91067.18052975442,25.88439601785684,201166.3640032416,0.3052970018106044,117293.395
91056.4700692298,25.894382015249224,201459.78561570632,0.3012466075162639,117457.79
91058.10684461331,25.894543308689222,201285.92779040115,0.3052198204799443,117452.575
91086.21454004502,25.868438761027345,201253.30827719407,0.3053805808992583,117459.32
91076.09257577707,25.878073684448164,201357.15045018564,0.3050802217117883,117404.315
91047.1723049668,25.90261577426625,201336.5872453793,0.3006781459771093,117412.705
91076.1022696998,25.87547471585926,201240.958625058,0.3012107524849374,117449.005
91062.2299552508,25.88947281774516,201175.55740274777,0.3010317658405372,117414.73
91067.79793388696,25.88588955992146,201072.79359158184,0.3062687016489361,117448.725
91118.90677332303,25.836348126062383,201445.828875561,0.3059723027046897,117587.975
91101.73671617318,25.853862072435145,201466.66398947287,0.3068021113305983,117625.245
91114.27031810296,25.84149205635756,201341.75914005103,0.3061169939177171,117598.14
91114.58190572583,25.841423895617893,201367.9942662644,0.3062267317413166,117710.725
91125.98240228668,25.829003991222983,201381.9169408124,0.3063877696371373,117743.215
91127.90606686364,25.828244603416724,201551.67837584307,0.3089428103860764,117816.765
91134.72977460266,25.822452728134856,201442.0077469805,0.3084993913796841,117805.31
91154.70324862836,25.80475992274938,201500.759073371,0.3088859109777641,117846.045
91150.15144186644,25.809288060404672,201404.61700147027,0.3088454464481932,117905.23
91146.14942826876,25.81691552089339,201489.06170888527,0.3096997230172748,117886.65
91143.04893065811,25.817694236487,201501.688492291,0.3100127028286976,117929.59
91149.95265733816,25.810452175554733,201500.59451115585,0.3095295726247288,117932.425
91148.38193934532,25.80970869432156,201455.6701455672,0.3095656599140534,117930.865
91124.5818305923,25.833064512899263,201391.00363636363,0.309088172215087,117861.725
91139.78331321628,25.817307498122368,201231.44902231835,0.3094008859657116,117802.855
91147.94270297156,25.80839432342597,201355.95689031456,0.3090949605434026,117744.925
91160.07357539212,25.79591042317381,201445.045628724,0.3082574732360907,117744.315
91134.25713359231,25.82021833347353,201396.32884160025,0.3090440663971214,117793.53
91149.81368470028,25.80665454662142,201469.23533457247,0.3103638572537175,117717.555
91146.36579300386,25.810130648746146,201474.58184958564,0.3102505468259623,117672.355
91130.9260785384,25.822911789117963,201197.0503859812,0.3096845773205188,117649.55
91134.9506347117,25.819660573549506,201325.2940428328,0.3096922068029998,117641.765
91126.48193306995,25.828712552730195,201236.34363376585,0.3094803717415817,117644.955
91138.223317496,25.81813934710401,201262.1238141224,0.3095518255091162,117544.775
91111.65942059258,25.844858181326565,201310.93612726143,0.3098195223960105,117505.605
91132.0222372729,25.81513187744527,201384.5129743113,0.309325426224853,117630.175
91151.61685194688,25.79528727389729,201236.333015444,0.3091584651305019,117584.275
91134.40149115768,25.81225835523928,201287.94070700044,0.3093490155254211,117561.35
91130.94475990244,25.81482517883964,201241.7701397792,0.3094565665379566,117547.925
91128.05688914572,25.81927893673569,201390.39251121768,0.3092961387691475,117495.795
91128.98252640366,25.81727555965137,201366.68694287704,0.3092221860477699,117500.995
91123.99603030886,25.821852637324536,201201.6963427248,0.309122077015052,117458.095
91114.29016187052,25.83003076666656,201162.3292060798,0.3079880448244734,117447.015
91143.09538683694,25.807888816252607,201254.14743724413,0.308384536279447,117553.25
91100.89979044802,25.84752908575754,201325.8576453309,0.3090694183155535,117488.875
91108.21006779552,25.840197595502687,201086.05879750248,0.3089239292800431,117444.445
91119.66195535572,25.830356400643964,201105.27826599847,0.3094135610578257,117506.635
91122.5974069435,25.829059629334235,201436.62404984905,0.3097914067249787,117525.665
91147.60467787474,25.803375153577065,201358.49788260768,0.3100170384285825,117531.325
91149.59729203426,25.800922067709088,201429.42847291025,0.3102697637972136,117530.71
91137.46640851173,25.81268621511442,201267.1541769023,0.3100434045500193,117503.485
91151.6498290242,25.798638125895938,201357.51854148947,0.3103677073768464,117418.935
91124.9180906814,25.82473231981248,201493.016746708,0.3090561630828815,117391.105
91113.78485592212,25.83667142802371,201330.236144569,0.3131284914943951,117440.745
91133.46469022856,25.81616452386781,201195.29985103427,0.3099052470013893,117435.305
91135.37641288998,25.81311586481737,201146.08550381623,0.3094430095119883,117382.805
91120.29637881758,25.82715771792576,201164.5121383405,0.3098806867797656,117339.735
91119.00474820143,25.82953387584949,201227.501684812,0.309934652439966,117370.145
91129.39282857142,25.818295542389404,201149.185091414,0.3090790731859909,117351.26
91126.2749227855,25.820657941578,201179.9004414261,0.3101551950177497,117317.315
91086.1424380989,25.86078074404656,201115.64692936456,0.3103641006076496,117216.905
91098.24011604358,25.85232040404513,201066.3828852232,0.3098616379642334,117250.665
91109.68538125382,25.842280249210827,201054.2916516378,0.3104368079260116,117214.335
91106.15461464292,25.848103109136723,201205.98528352904,0.3099464993317367,117204.01
91085.87515680787,25.868235965324395,201362.21579256965,0.3103218620441176,117228.605
91111.9317052794,25.842261131492883,201239.0446317335,0.3106748448272664,117226.395
91077.909248713,25.875222375387388,201479.0869276081,0.3090318328003411,117323.045
91098.58267513262,25.855485003663404,201321.21539800416,0.3104049871996596,117270.935
91116.57369249548,25.83644996929902,201249.59736358016,0.3108546055201731,117269.575
91099.40936216044,25.85364784480566,201484.84640598355,0.3053869159734925,117293.045
91110.48317834188,25.8411224112365,201350.32312219645,0.306133724712297,117308.75
91102.82280570916,25.85107424627041,202286.900277004,0.3061413086203961,117272.515
91095.64185653196,25.85691304224688,202246.439067554,0.3060597222324537,117164.885
91067.29235888524,25.87925538649128,202001.6095032014,0.3051776594623158,117299.475
91072.08305447407,25.875071122788697,202021.8447091049,0.3050338133533951,117268.31
91067.19782004248,25.88092253433868,201158.2952713238,0.3098609609023542,117183.915
91050.3292207374,25.896293278374493,201001.13421372988,0.3083111637529855,117105.895
91035.97351944329,25.910422546618125,200738.88382104447,0.3083671125184332,117128.12
91039.67656562076,25.907835560066363,200933.0101062356,0.3091344544326405,117224.05
91033.6621616832,25.91271752780223,200835.8240276817,0.30939695609381,117138.345
91019.10361951124,25.92759737321072,200764.64130454828,0.3079950882390903,117052.765
90958.00938538097,25.98788167116137,200719.86746909315,0.3075562066083083,117151.2
90939.47436586472,26.00605875301222,200719.54550180447,0.3066082533287261,117063.815
90963.72715051852,25.98194795961232,200859.77865145227,0.3076842066374673,117072.41
90947.50997316783,25.998827933041408,200621.3512811279,0.3074315035637116,117054.865
90959.5058355952,25.98609035181821,200591.58893056723,0.3070616986281864,117032.485
90859.73405552671,26.08354095507557,200703.13303501648,0.3061722258018542,117081.695
90818.35964234668,26.12406184197408,200657.7839823688,0.3053272019816022,116945.705
90873.08935200491,26.06884150436448,200913.25538792773,0.307438579337178,117010.645
90836.7306268056,26.104329904133795,200731.6773175785,0.3054280002156065,116954.76
90852.0936465092,26.09060434756099,200545.7788738325,0.3070174199755014,116969.445
90876.958490456,26.062894639876205,200725.5173853,0.307122545126592,116971.395
90889.56334164747,26.0508988499906,200675.4933361448,0.3072754858978684,116951.335
90889.81051148326,26.051017667546883,200609.90815890284,0.3066746969192461,116974.265
90871.74203371152,26.06840855122853,200589.97457908848,0.3072051809582535,116945.405
90897.83651316432,26.044097674546133,200745.260758192,0.306400085171514,117089.605
90888.39318841518,26.05359145017785,200537.4097233929,0.3074075223661022,117059.39
90906.87125137712,26.05858461194057,200636.2257926267,0.3079204377019969,117076.16
90917.53915757083,26.04742630171174,200778.38540544696,0.3081359245322357,117116.82
90925.7568785416,26.040647407115888,200792.8732156048,0.3083536228724222,117242.925
90937.41052634986,26.03279767206364,200975.70665561385,0.3086086214342998,117348.865
90967.76081797609,26.001252773821854,200891.4078083353,0.308798917218242,117427.275
90942.03159454998,26.02663723926405,201131.339368047,0.3080198914230531,117570.035
90956.74491832971,26.01193220661028,200984.12942700705,0.3087999445916557,117493.185
90983.49514977218,25.98691119322584,201062.9129177924,0.3092857016549595,117496.575
90967.76028064276,26.00221430933784,200831.92199830656,0.3083828104695558,117570.66
91011.21849824065,25.961648971250604,200999.7621272657,0.3090135863239491,117580.16
90992.4357061636,25.9793740462676,201062.92091084525,0.3091684058054805,117464.785
90968.97749668577,26.00382497746726,200849.8579359073,0.3097049946061776,117506.395
90982.9207303752,25.990399702014024,200903.15908437644,0.3098713744421263,117543.61
90984.16144302244,25.9913975684723,200790.9165123457,0.3093993879182098,117567.815
90993.85860567294,25.98109293491762,200803.5514006792,0.3093495214384936,117551.885
90961.01150019409,26.01297767354768,200802.5637459485,0.3099041475991665,117432.115
90972.64579035855,26.001730242691327,200839.8366257432,0.3095638354891514,117524.995
90988.8370956797,25.98692416458687,200824.48170357224,0.309432563883188,117552.955
90984.51662745226,25.99193434089687,200873.0989324888,0.3093555067696585,117563.805
91001.58085489132,25.973444725867324,200892.3625643205,0.3096579250753303,117567.495
91005.3088429245,25.97125758165924,200871.74081016376,0.3095904370736793,117640.605
90982.4750816175,25.99546513585512,200814.3569817285,0.3085905404432966,117689.505
90991.21676252948,25.98709558534397,200892.00830928315,0.3090825818118682,117677.415
90977.83671957844,25.9993754820461,200846.2101719883,0.308972966191578,117683.865
91020.06916376196,25.9562222393261,200847.148447478,0.3091091776677464,117715.135
91017.11936247136,25.959888998621643,200885.8281774692,0.3091127886905864,117732.44
91021.7774886228,25.95691525543329,200860.2427568652,0.3086601021760259,117769.525
91034.8593006226,25.94326738682989,200886.46903163585,0.3090114244066358,117815.705
91044.37351006192,25.93616594533507,200887.98463580248,0.3091371342199074,117835.81
91037.84860120006,25.94447531147203,200879.9092284546,0.3088147436833577,117919.955
91045.50965426046,25.93752817509128,200996.35565788456,0.3096800486092869,117786.55
90999.85260136335,25.981579736591605,201014.7700208656,0.3082924268207109,117872.475
91031.8441460424,25.94998690094059,201060.97518827807,0.3084871369256939,117954.815
91024.87651604158,25.957765110773995,201128.2462761021,0.3075991785367363,117844.295
91022.57467865328,25.959840579668484,201029.3218008965,0.3081186134595764,117935.65
91045.73631813197,25.937955322007355,201037.7318829713,0.3080956930308418,117886.75
91026.13041959848,25.957429369772445,200973.06465204296,0.3082341140117401,117900.075
91034.75863987088,25.96318685714964,201029.61144999228,0.3077891174153656,117939.995
91021.6997121721,25.97907018902345,201151.731181206,0.3082866574905178,117905.36
91014.60554798502,25.96928210638433,200978.34597481848,0.3081346538753283,117894.195
91021.35348463326,25.962974894461844,201136.806862472,0.30890307875861,117950.385
91021.76482632836,25.96104580734102,201078.4558801237,0.308661036320959,117851.5
90958.28529883832,26.023344615499795,200904.0508026549,0.3080312071428571,117788.39
90970.36078411074,26.01438409994501,201019.59811809257,0.307892257893964,117777.745
90971.29550038817,26.01304759062621,200916.67904361247,0.3081717604670012,117795.415
90987.73743033556,25.997328740096656,200981.54739358823,0.3077505290436461,117837.81
90981.66241140716,26.00229561207321,200945.6136217009,0.3076664461197715,117830.84
90988.56982156134,25.996464464334565,200982.32338354576,0.3078492970915411,117859.145
90994.64230075624,25.99062842346293,201026.8806778482,0.3081248808672128,117889.66
90988.59954257452,25.997531665722825,200885.6278641975,0.3076486417800926,117875.685
90998.2056587494,25.98837503953208,200956.14894432,0.30786363327979,117884.195
90998.75117947393,25.98760222139469,200943.5361748128,0.3079152827804802,117865.985
91010.76882206649,25.97512883253836,200899.2448688069,0.3076506584341719,117922.28
91009.55128294574,25.97591512406493,200970.38595427512,0.3078169454823511,117863.985
90953.77043438856,26.030760659713536,200988.4158892151,0.3078557157710136,117884.205
90969.0958425803,26.015753549418,201194.47549643743,0.3063488612469021,117882.825
90965.12257846374,26.01983955342296,201169.77779653147,0.3063460088835553,117879.585
90970.19635934263,26.014751764680064,201188.9013908464,0.3063418833748935,117899.075
91009.05593745962,25.97912060381735,201041.2077875696,0.3082459626260049,117881.24
90990.80442102542,25.99775033619028,201041.204385436,0.3082444829931973,117885.725
90999.43687607044,25.98840706588108,200996.63330526152,0.3078936705524221,117886.225
90999.90923444822,25.9885682653482,200983.95178679028,0.3079323952939359,117886.245
91004.35038739904,25.984368295544428,200964.9060557616,0.3079091557584182,117945.755
90970.69907114434,26.01744613716555,201244.07987143745,0.3064908808859975,117923.105
90961.08873256305,26.02752758861217,201170.738063642,0.3064103895579126,117892.275
90991.7817488282,25.99673016200225,200887.9364436729,0.3076161425570987,117868.145
90999.72622317736,25.98935890553323,200690.75821953657,0.307140376569933,117758.545
90992.405604797,25.99616952757177,201011.4208191021,0.3081275176547408,117746.615
90972.9675136674,26.015240908652995,200845.61113133337,0.3077850506238914,117745.245
90973.7929057092,26.013539068478728,200743.2640760996,0.3074486493221905,117711.375
90974.77978198991,26.01269645668004,200685.44536022167,0.3072177924237992,117693.975
90972.54027367129,26.01522518072624,200634.0767815385,0.3068371243253845,117650.925
90970.91291837856,26.01689025418297,200544.1551406178,0.3066816224888581,117660.24
90973.3116291262,26.02616898851036,200516.79399907825,0.3065844227131664,117746.995
90977.76259241278,26.031488812052824,200841.35455309632,0.3077150250443433,117750.915
90976.06768306896,26.03483943764164,200848.763562394,0.3077407733556995,117710.325
90964.91151138316,26.04396095243208,200809.0027651866,0.3076779616620413,117682.665
90985.007819235,26.024782582302763,200940.56893047303,0.307934105032024,117728.105
90980.08372095284,26.02809519749369,200854.13192286927,0.3078213433227921,117657.585
90956.07681027502,26.050829207478543,200755.93242989216,0.3074180572619415,117599.475
90955.073085196,26.051575512758667,200691.9139907621,0.3072597605581216,117607.04
90970.49827246828,26.036481723795653,200757.19607087827,0.3074176827842835,117535.415
90950.47414228786,26.053758348249584,200717.95720314185,0.3074035866009548,117501.875
90966.65232338276,26.0379456665172,200723.8327085098,0.3074662092807085,117532.72
91008.91095716826,25.99713599434104,200679.1712630849,0.3074184835483374,117551.22
91002.304151523,26.00472288989491,200596.39280507487,0.3067208221953095,117574.995
91025.10480858074,25.982241320253287,200577.7662538438,0.3070687374400369,117632.315
91036.7708483498,25.97148584125008,200655.00397276087,0.3071048529993844,117690.345
91035.03570210568,25.97329248603572,200758.21175731896,0.3076449056363636,117704.25
91044.5371747272,25.964922449317164,200758.4467935285,0.3079035920100154,117716.745
91046.37292471105,25.964699799970617,200764.83682178907,0.3079060257901225,117719.435
91040.5690208932,25.970634061217424,200800.0726600416,0.3076682095023496,117740.985
91044.37333311808,25.967187202017044,200870.05131071704,0.3079062655998458,117766.445
91050.70722383627,25.96119158305668,200740.84498729103,0.3076970417076176,117793.835
91052.9495005972,25.962094221566645,200816.1666101303,0.3057381107316321,117821.505
91048.74487051983,25.968101680087827,200868.0705060557,0.3062417275445498,117843.235
91050.14516352952,25.965503713245084,200734.1171888478,0.3078220507694085,117798.93
91036.29113318476,25.97878418912685,200791.29898805395,0.3081166400631984,117837.095
91057.91233199922,25.957832899611063,200753.49348124184,0.3079135821955165,117868.425
91062.64749862846,25.953750964271787,200856.6263262629,0.308258219593521,117867.255
91007.5939099641,26.00844632889945,201108.9274949714,0.3070609705322605,117958.015
91032.04693247173,25.984244020296284,200916.9535365854,0.3085046305588144,117983.96
91019.85734022952,25.99685463524422,200827.67041942943,0.3080939158211256,117998.695
91031.88053665472,25.983421817372296,200809.49914206428,0.3090130643235952,117989.995
91018.79866336953,25.995921270577327,200796.3561649325,0.3092764433518305,117996.725
91032.4337516154,25.9824578639487,200516.3719786465,0.3073163983493356,117981.675
91038.89679574964,25.974092785075896,200581.59264520588,0.3075481958720037,117913.535
91040.5181882186,25.97236407581675,200661.22325253923,0.3080464571360419,117893.19
91054.90566992672,25.958157165198667,200584.85912207872,0.3076871040621156,117887.205
91053.70083895542,25.959866851269247,200566.23670970715,0.3075794902298055,117942.285
91048.59323485728,25.965736589871817,200647.8325050008,0.3078226955462378,117950.255
91050.7802237216,25.962335386207062,200717.7357072457,0.3085572963910064,117930.375
91043.40192882746,25.969936441730223,200679.99069191105,0.3084032441160625,117948.025
91060.1912564144,25.9547980125125,200660.98003847327,0.3082268958448754,117956.955
91059.349186677,25.955630821523684,200762.6985855162,0.3086888415385208,117961.695
91058.4682148851,25.955651045188805,200730.89737851368,0.3086003059922988,117946.865
91051.8271610279,25.96239409559595,200742.7521944081,0.3087160639351459,117899.915
91060.4006206229,25.9546642355898,200716.31576378195,0.3086332249037574,117943.955
91073.35641592208,25.941653376868487,200652.98762809663,0.3084232669072165,117946.08
91040.07904431238,25.97391791824204,200746.59818454908,0.3085189699044905,117881.24
91029.18618469096,25.98491339890593,200804.74935948825,0.3085758758925543,117839.685
91068.32811098565,25.94648431460687,200804.54679506936,0.3083456014191064,117904.05
91002.95311157827,26.00910352085123,200761.5950450728,0.3084390102265197,117763.16
91042.50151747077,25.970852079435183,200666.4217792828,0.3076886705325535,117800.735
91048.564000904,25.964896324082257,200575.3864921989,0.307510992982092,117757.575
91048.99591127755,25.96478017979724,200442.10641267648,0.3067291752655003,117758.5
91018.17772835994,25.993967606827844,200314.50497931355,0.3063796308458473,117729.085
91038.1018209418,25.97420158831761,200257.5233450732,0.3062329685054742,117713.735
91048.2770127187,25.960971665743106,200226.30316623297,0.3062762354898209,117727.115
91056.40716535434,25.95257055305957,200302.58361958017,0.3065161973104029,117723.88
91049.15269012266,25.959167374641385,200302.76856365864,0.3064714622904856,117736.44
91049.92482779767,25.958477422778472,200208.09494376005,0.3062082008378606,117742.9
91068.98445440763,25.940073063566107,200354.12698911547,0.3066770664686494,117772.655
91078.05135536924,25.933795156899063,200329.11371647508,0.3066151341823754,117728.405
91071.67848384184,25.93758436265755,200506.99197281525,0.3070964577276916,117744.67
91041.60064834848,25.9664874161225,200271.4545776859,0.3065703461176201,117712.325
91034.23136476667,25.971564127367028,200292.1805580648,0.3064648155829442,117652.135
91069.5463480084,25.93793363391905,200322.1265144433,0.3065737471933185,117704.615
91033.92035521686,25.96976773961152,200321.67874109265,0.3065488797287564,117652.315
91049.25065515572,25.95511074972729,200245.21155171093,0.3062332544737043,117654.25
91044.769,25.959290471295027,200252.68918082988,0.3062083620716582,117703.725
91008.58952838116,25.995485019588173,200442.3390577041,0.3062962101365868,117637.175
91047.91167188458,25.956815294285253,200347.81072507089,0.3067764352180578,117639.02
91040.77926908796,25.96359362085843,200289.01685661764,0.3064749364238663,117598.53
91054.78412719411,25.949662204198823,200316.0592560528,0.3065867760113392,117598.53
91046.2266016848,25.95704430937546,200195.6216846454,0.3060359385081478,117678.885
91066.64128846028,25.937896678826032,200329.0973072797,0.3066830757363984,117691.405
91061.71453885607,25.943828710813893,200524.66537859009,0.3068370740101367,117656.815
91075.59567384576,25.92961491819157,200493.5851462348,0.3063006453803639,117744.975
91087.59630905576,25.91788457003319,200501.37092200216,0.3067475144019653,117740.715
91067.51473697792,25.9387813089076,200414.17711887788,0.3061904512692573,117809.21
91059.85216647848,25.94699127450169,200738.29776238845,0.3069292639666051,117861.685
91093.44198421136,25.913639702850976,200468.68049029383,0.3067500751599785,117879.225
91094.5649548911,25.912712011098723,200678.39411153845,0.3074215073446154,117941.195
91088.04120551833,25.92169976835933,200653.3982536143,0.3071857857274684,117909.715
91104.6084518249,25.90596910517411,200570.7626073596,0.3070901631666282,117908.845
91100.70983632964,25.910286533516658,200579.0140814132,0.3070524962365591,117956.635
91111.32338486312,25.900282812365862,200618.1794067927,0.3072948032949131,117931.02
91101.9178289304,25.908521938850523,200680.7258899054,0.3071853485884523,117945.89
91091.42062943148,25.91848371084053,200630.8609327699,0.3070548767960046,117908.635
91099.70939396867,25.9100669229625,200612.3356752189,0.3068850276916577,117891.155
91107.53883885725,25.902688992983222,200529.72739390683,0.3062703164469342,117894.665
91103.57231002155,25.906040958473724,200498.20851948453,0.3062650110693464,117923.7
91109.93079643168,25.89920154184954,200499.3723695919,0.3063428632740104,117920.975
91115.048690066,25.89598858981903,200625.8883274432,0.3067719779240934,117974.875
91129.04656303306,25.882585717416244,200557.00502571583,0.3063532776640823,117987.095
91130.27963568488,25.88172288417933,200538.1657290867,0.3052402296623177,117984.925
91139.1256331639,25.87326611292356,200608.5366664106,0.30518764926108,117985.32
91117.12758275372,25.8950901717388,200601.9827388633,0.305516210234255,117982.86
91127.04144098618,25.8841736158811,200595.87378926348,0.305354295230013,117967.24
91124.91389416422,25.88582174677214,200476.42488190185,0.3051006936134969,117904.05
91098.52091729226,25.910656402251178,201251.73278980496,0.30540356115922,117966.18
91122.21493191256,25.889215646418894,201303.68520663693,0.3054358727331387,117940.215
91097.76665495908,25.913239224558875,201296.70778170368,0.3054867490575312,117938.56
91105.44788139414,25.90501480835749,201278.35870219627,0.3052811842720012,117934.05
91100.3264166264,25.912350757578537,201335.677135941,0.3055061465695842,117945.11
91125.18210822818,25.88825233660089,201310.28678343704,0.305382507034647,117948.835
91120.40551659744,25.892403722484943,201240.04718375808,0.3052305900782928,117949.855
91126.830743352,25.88975417930172,201299.8718578228,0.304919622585598,117953.285
91107.29681185567,25.908222051897862,201350.44432939004,0.3052661391396528,117949.405
91110.5502229166,25.90572950936314,201419.0416215385,0.3056635482430769,117980.315
91135.70274096484,25.88082655470151,201336.2969430569,0.305445409072466,117988.325
91114.9496186427,25.90231102334589,201581.66454335256,0.3054584224763005,118043.565
91133.79477358308,25.882372946366065,201280.0771217939,0.3049847885800952,118057.185
91151.21062690984,25.867280638081315,201280.2130625096,0.3048638150468438,118086.095
91171.16497042944,25.84832467744632,201492.0126291477,0.3054888439071522,118043.705
91101.08676517032,25.915681743432376,201228.59582808905,0.3049534087682272,118009.035
91117.13128828624,25.900710792052564,201241.10471753145,0.305336361302579,118000.005
91116.14815549616,25.90067275322619,201535.0974279772,0.3060725938568787,118008.89
91147.57815924076,25.87080379248029,201388.16029065743,0.3059123422322183,118008.81
91134.67802703573,25.883263235275507,201388.13148250675,0.3058745007797001,118004.945
91157.4792067014,25.8600326375156,201369.0374861624,0.3057928400738008,118003.515
91153.919995819,25.86402632181038,201395.01428022145,0.3056645480875115,118016.335
91125.2670241468,25.891619598774312,201588.35784223097,0.3059570181634697,118029.835
91090.36611173798,25.925604401978145,201665.9003770529,0.3059414046557174,118008.555
91166.13232470665,25.85422057686353,201463.13627232143,0.3058212375592672,117956.87
91132.38014259964,25.88676479224973,201405.2703476656,0.3056362684416583,118020.535
91149.42516663452,25.870214956947823,201393.882077982,0.3057348315734831,118021.985
91149.28083510262,25.870096376388407,201481.51474872825,0.3062904376745799,117969.785
91143.8669408244,25.877041961877595,201279.0577490208,0.3052704988564626,117950.035
91187.0304175902,25.832737293577782,201377.33112409656,0.3053930494910042,117983.555
91165.3377965666,25.853487539114,201407.6538566264,0.3057543930089993,117969.5
91146.04036391132,25.87592301671836,201337.1916723025,0.305522645862281,117951.33
91137.57085433768,25.88747342755513,201139.28553323625,0.3048736843494595,117950.675
91153.047717199,25.86733676773714,201177.63228273377,0.3048004047963488,117948.245
91190.50894199268,25.830216529423456,201196.8817930029,0.3050169931571275,117966.825
91188.94668615297,25.831134946306808,201241.44441160664,0.3051587236424349,117960.065
91180.50199434502,25.839232148155062,201184.294012734,0.3050093439038048,118011.165
91211.1458893382,25.81029397415977,201360.1751767056,0.3051536885402581,118023.485
91168.8652365951,25.85169550879774,201411.0376944957,0.3053875531142374,118014.63
91146.88587794364,25.871371955321383,201582.70832588256,0.3060979257222136,117989.975
91177.34121019312,25.84263769716476,201338.85730325853,0.3053116714540424,117972.58
91190.01632780884,25.83021570377529,201570.1493618989,0.3057260900631935,118019.465
91171.49523543214,25.847671007532227,201460.4097429385,0.3056714204340799,118013.335
91188.8048548211,25.83031319520396,201422.17134933456,0.3055188874774982,118002.2
91185.82619968518,25.83450211691992,201506.26657862312,0.3056915792037579,118031.075
